code;cost
14_119;265733
14_120;938023
14_121;849994
14_122;692463
14_123;768062
14_124;212997
14_125;951066
14_126;1249312
14_127;694758
14_128;431406
14_129;539428
14_130;1183172
14_131;862469
14_132;843421
14_133;1008125
14_134;364564
14_135;538205
14_136;1072854
14_137;865179
14_138;982649
14_139;1011447
14_140;1041644
15_1;1633327
15_2;417019
15_3;68146
15_4;218852
15_5;97944
15_6;559406
15_7;273023
15_8;177211
15_9;546407
15_10;109509
15_11;647979
15_12;1412067
15_13;92715
15_14;700651
15_15;0
15_16;558933
15_17;89302
15_18;97728
15_19;1627342
15_20;452672
15_21;283659
15_22;688260
15_23;552311
15_24;450873
15_25;380813
15_26;495311
15_27;493450
15_28;492830
15_29;326531
15_30;708029
15_31;475894
15_32;606291
15_33;374963
15_34;197805
15_35;411073
15_36;244284
15_37;520476
15_38;295646
15_39;370918
15_40;95366
15_41;678399
15_42;1363941
15_43;295383
15_44;230231
15_45;30397
15_46;341606
15_47;80443
15_48;65458
15_49;231242
15_50;425134
15_51;268034
15_52;1802091
15_53;1332551
15_54;562694
15_55;388524
15_56;85569
15_57;94576
15_58;585843
15_59;206644
15_60;328956
15_61;689900
15_62;276061
15_63;440519
15_64;778237
15_65;377508
15_66;148808
15_67;1902039
15_68;567458
15_69;539016
15_70;792955
15_71;289971
15_72;640920
15_73;829436
15_74;1511187
15_75;345415
15_76;817184
15_77;317782
15_78;42167
15_79;209697
15_80;579046
15_81;461702
15_82;563610
15_83;120113
15_84;479021
15_85;195638
15_86;60991
15_87;346823
15_88;314424
15_89;497369
15_90;302897
15_91;146354
15_92;775059
15_93;367049
15_94;351890
15_95;370149
15_96;398558
15_97;704344
15_98;323348
15_99;623376
15_100;487325
15_101;555151
15_102;1564153
15_103;556630
15_104;833333
15_105;323776
15_106;354236
15_107;1406516
15_108;346063
15_109;265207
15_110;1199860
15_111;238515
15_112;47686
15_113;617633
15_114;415490
15_115;623333
15_116;555407
15_117;1378010
15_118;870185
15_119;958649
15_120;319391
15_121;1032221
15_122;296119
15_123;265228
15_124;786318
15_125;414644
15_126;861065
15_127;277645
15_128;1128745
15_129;931615
15_130;877014
15_131;457987
15_132;810390
15_133;364944
15_134;1043489
15_135;1096784
15_136;840421
15_137;879859
15_138;450823
15_139;534788
15_140;632488
16_1;1201971
16_2;434531
16_3;540588
16_4;425273
16_5;551585
16_6;12096
16_7;497777
16_8;411630
16_9;14468
16_10;534670
16_11;248648
16_12;1147323
16_13;531099
16_14;304559
16_15;560440
16_16;0
16_17;502320
16_18;538444
16_19;1215195
16_20;134850
16_21;356288
16_22;787898
16_23;296988
16_24;106408
16_25;437615
16_26;592898
16_27;63566
16_28;72910
16_29;805800
16_30;778368
16_31;924082
16_32;1040467
16_33;508365
16_34;436445
16_35;900724
16_36;384230
16_37;35340
16_38;406166
16_39;229893
16_40;515083
16_41;1097802
16_42;1108725
16_43;323121
16_44;379893
16_45;590473
16_46;808514
16_47;556152
16_48;525670
16_49;414120
16_50;894398
16_51;615398
16_52;1444354
16_53;1117411
16_54;838131
16_55;693702
16_56;562966
16_57;542149
16_58;1007054
16_59;357972
16_60;301847
16_61;388963
16_62;788485
16_63;664043
16_64;1005152
16_65;858282
16_66;471179
16_67;1602523
16_68;14176
16_69;19152
16_70;280420
16_71;282020
16_72;82791
16_73;314316
16_74;1273832
16_75;844733
16_76;298275
16_77;251136
16_78;583986
16_79;404808
16_80;1027338
16_81;94341
16_82;8805
16_83;466222
16_84;927917
16_85;463902
16_86;594442
16_87;535668
16_88;441661
16_89;945661
16_90;393649
16_91;679297
16_92;970195
16_93;204257
16_94;372578
16_95;901941
16_96;909846
16_97;679434
16_98;781634
16_99;1044587
16_100;472635
16_101;766136
16_102;1096748
16_103;958194
16_104;1242422
16_105;761540
16_106;200417
16_107;1157256
16_108;783766
16_109;295192
16_110;1164771
16_111;316481
16_112;584700
16_113;611052
16_114;900343
16_115;1071905
16_116;1004303
16_117;869626
16_118;1279274
16_119;449918
16_120;809093
16_121;1082825
16_122;649102
16_123;682135
16_124;267409
16_125;865156
16_126;1270154
16_127;640861
16_128;620510
16_129;775731
16_130;1226244
16_131;861619
16_132;947134
16_133;876231
16_134;532522
16_135;842196
16_136;1119202
16_137;1005142
16_138;900611
16_139;982525
16_140;1050978
17_1;1577017
17_2;394591
17_3;38493
17_4;197659
17_5;52306
17_6;503096
17_7;273955
17_8;153326
17_9;490096
17_10;48686
17_11;591668
17_12;1389143
17_13;30777
17_14;644341
17_15;87959
17_16;502622
17_17;0
17_18;39029
17_19;1571031
17_20;396361
17_21;256202
17_22;702129
17_23;502452
17_24;394563
17_25;359644
17_26;487551
17_27;437140
17_28;436520
17_29;413112
17_30;709880
17_31;562475
17_32;692872
17_33;364875
17_34;113995
17_35;497654
17_36;221136
17_37;464166
17_38;273226
17_39;314608
17_40;132142
17_41;758543
17_42;1344864
17_43;260492
17_44;204686
17_45;109620
17_46;428187
17_47;53959
17_48;107756
17_49;208821
17_50;511715
17_51;307767
17_52;1751322
17_53;1315659
17_54;602428
17_55;427369
17_56;61760
17_57;145220
17_58;665987
17_59;169371
17_60;286373
17_61;644495
17_62;362730
17_63;476660
17_64;817011
17_65;464088
17_66;60310
17_67;1862831
17_68;511148
17_69;482706
17_70;736645
17_71;233661
17_72;584609
17_73;773125
17_74;1494295
17_75;432084
17_76;760874
17_77;261471
17_78;99395
17_79;128732
17_80;665627
17_81;405391
17_82;507300
17_83;41253
17_84;565602
17_85;192569
17_86;102383
17_87;349091
17_88;295552
17_89;583950
17_90;279973
17_91;234124
17_92;812164
17_93;310739
17_94;328249
17_95;457920
17_96;485227
17_97;689327
17_98;409929
17_99;703521
17_100;468248
17_101;592164
17_102;1507843
17_103;625695
17_104;907064
17_105;405573
17_106;297925
17_107;1387440
17_108;427799
17_109;208897
17_110;1189725
17_111;182161
17_112;133711
17_113;606681
17_114;502071
17_115;709914
17_116;641988
17_117;1321699
17_118;943915
17_119;902339
17_120;405972
17_121;1036228
17_122;335852
17_123;332248
17_124;730008
17_125;501225
17_126;934796
17_127;317378
17_128;1072435
17_129;913663
17_130;921147
17_131;527389
17_132;845836
17_133;451613
17_134;987179
17_135;1077707
17_136;880154
17_137;914000
17_138;537404
17_139;621369
17_140;712360
18_1;1610319
18_2;431488
18_3;29914
18_4;234556
18_5;15357
18_6;536397
18_7;310716
18_8;190223
18_9;523398
18_10;12908
18_11;624970
18_12;1425059
18_13;7732
18_14;677642
18_15;96916
18_16;535924
18_17;37841
18_18;0
18_19;1604333
18_20;429663
18_21;292643
18_22;738890
18_23;535753
18_24;427864
18_25;396541
18_26;524448
18_27;470442
18_28;469822
18_29;422556
18_30;746673
18_31;571918
18_32;702316
18_33;401772
18_34;120664
18_35;507097
18_36;258033
18_37;497468
18_38;310123
18_39;347910
18_40;164999
18_41;775031
18_42;1381761
18_43;296081
18_44;241583
18_45;112211
18_46;437630
18_47;27339
18_48;134838
18_49;245718
18_50;521158
18_51;342576
18_52;1784624
18_53;1352556
18_54;637237
18_55;463030
18_56;29802
18_57;172219
18_58;682475
18_59;205860
18_60;321417
18_61;677797
18_62;372086
18_63;512441
18_64;852743
18_65;473532
18_66;70742
18_67;1897904
18_68;544450
18_69;516007
18_70;769946
18_71;266963
18_72;617911
18_73;806427
18_74;1531192
18_75;441439
18_76;794175
18_77;294773
18_78;88665
18_79;145449
18_80;675070
18_81;438693
18_82;540602
18_83;76483
18_84;575045
18_85;229330
18_86;89381
18_87;385852
18_88;332449
18_89;593393
18_90;316870
18_91;242378
18_92;847945
18_93;344040
18_94;365146
18_95;466173
18_96;494583
18_97;726224
18_98;419373
18_99;720009
18_100;505145
18_101;627945
18_102;1541145
18_103;647502
18_104;928014
18_105;420408
18_106;331227
18_107;1424337
18_108;442695
18_109;242199
18_110;1226622
18_111;215463
18_112;144290
18_113;643578
18_114;511514
18_115;719358
18_116;651432
18_117;1355001
18_118;964866
18_119;935640
18_120;415415
18_121;1073125
18_122;370661
18_123;354645
18_124;763310
18_125;510668
18_126;955746
18_127;352187
18_128;1105736
18_129;950560
18_130;955956
18_131;548859
18_132;881616
18_133;460968
18_134;1020480
18_135;1114604
18_136;914963
18_137;949781
18_138;546847
18_139;630813
18_140;729120
19_1;27794
19_2;1289776
19_3;1605061
19_4;1448846
19_5;1616058
19_6;1220163
19_7;1450872
19_8;1472676
19_9;1224130
19_10;1599143
19_11;992296
19_12;429937
19_13;1595572
19_14;934229
19_15;1624914
19_16;1213434
19_17;1566794
19_18;1602917
19_19;0
19_20;1199085
19_21;1362733
19_22;1312955
19_23;1080022
19_24;1220642
19_25;1327959
19_26;1334134
19_27;1214888
19_28;1207577
19_29;1842064
19_30;1263183
19_31;1886266
19_32;1925277
19_33;1373300
19_34;1500918
19_35;1934212
19_36;1404980
19_37;1226319
19_38;1377417
19_39;1257923
19_40;1576140
19_41;1908439
19_42;570722
19_43;1336998
19_44;1417817
19_45;1654946
19_46;1831569
19_47;1620625
19_48;1589363
19_49;1431720
19_50;1907012
19_51;1581944
19_52;275079
19_53;884241
19_54;1602376
19_55;1570101
19_56;1627439
19_57;1602018
19_58;1862835
19_59;1422421
19_60;1303974
19_61;942462
19_62;1834205
19_63;1466514
19_64;1604742
19_65;1883782
19_66;1535652
19_67;468159
19_68;1217356
19_69;1227919
19_70;952655
19_71;1331218
19_72;1169844
19_73;928281
19_74;857303
19_75;1886309
19_76;947632
19_77;1301596
19_78;1648459
19_79;1469281
19_80;1964030
19_81;1218154
19_82;1205437
19_83;1530696
19_84;1912670
19_85;1489286
19_86;1658915
19_87;1422170
19_88;1388670
19_89;1917866
19_90;1363972
19_91;1735974
19_92;1544762
19_93;1256109
19_94;1310507
19_95;1956037
19_96;1954142
19_97;1160394
19_98;1806371
19_99;1904315
19_100;1250018
19_101;1477748
19_102;142231
19_103;1802429
19_104;2000926
19_105;1747457
19_106;1274456
19_107;679128
19_108;1759547
19_109;1354175
19_110;1147623
19_111;1380954
19_112;1647784
19_113;1209395
19_114;1919156
19_115;2018933
19_116;1970345
19_117;464799
19_118;2002154
19_119;775330
19_120;1850425
19_121;1212923
19_122;1600039
19_123;1677952
19_124;974132
19_125;1860900
19_126;2023104
19_127;1604648
19_128;612563
19_129;942030
19_130;1859015
19_131;1752281
19_132;1441889
19_133;1920527
19_134;785746
19_135;683148
19_136;1728801
19_137;1409631
19_138;1891619
19_139;1901260
19_140;1875449
20_1;1202592
20_2;302584
20_3;429183
20_4;309851
20_5;440180
20_6;130320
20_7;381120
20_8;299378
20_9;117320
20_10;423265
20_11;209274
20_12;1098390
20_13;419694
20_14;265521
20_15;449036
20_16;129742
20_17;390916
20_18;427039
20_19;1196770
20_20;0
20_21;239595
20_22;672713
20_23;196753
20_24;34915
20_25;310648
20_26;460952
20_27;64960
20_28;60993
20_29;694395
20_30;663182
20_31;811829
20_32;923845
20_33;386155
20_34;325040
20_35;789319
20_36;267608
20_37;92389
20_38;289472
20_39;110162
20_40;403679
20_41;981180
20_42;1059336
20_43;206367
20_44;263304
20_45;479068
20_46;696261
20_47;444747
20_48;414265
20_49;297499
20_50;782145
20_51;498776
20_52;1400758
20_53;1047332
20_54;721437
20_55;577081
20_56;451561
20_57;430744
20_58;890432
20_59;246567
20_60;183469
20_61;334174
20_62;677080
20_63;546845
20_64;881290
20_65;746595
20_66;359774
20_67;1558927
20_68;138372
20_69;110154
20_70;343453
20_71;165335
20_72;210064
20_73;379934
20_74;1218063
20_75;733328
20_76;368640
20_77;134415
20_78;472581
20_79;293403
20_80;911617
20_81;40793
20_82;134276
20_83;354818
20_84;815665
20_85;349372
20_86;483037
20_87;418470
20_88;324464
20_89;833409
20_90;276452
20_91;567892
20_92;841593
20_93;85920
20_94;250448
20_95;790536
20_96;798441
20_97;564249
20_98;669382
20_99;927966
20_100;349945
20_101;641465
20_102;1131422
20_103;841572
20_104;1125801
20_105;648322
20_106;92465
20_107;1102679
20_108;668765
20_109;181569
20_110;1055214
20_111;205076
20_112;473295
20_113;495866
20_114;788090
20_115;958164
20_116;892051
20_117;932728
20_118;1162652
20_119;513019
20_120;697688
20_121;969635
20_122;532480
20_123;565514
20_124;340717
20_125;752904
20_126;1153533
20_127;524240
20_128;683611
20_129;673006
20_130;1109550
20_131;744998
20_132;823503
20_133;764826
20_134;595623
20_135;791995
20_136;1002508
20_137;888868
20_138;788359
20_139;865903
20_140;934357
21_1;1370475
21_2;150545
21_3;289151
21_4;90629
21_5;306524
21_6;355402
21_7;142989
21_8;111335
21_9;342402
21_10;290029
21_11;393946
21_12;1137936
21_13;285923
21_14;443318
21_15;281075
21_16;354928
21_17;255146
21_18;293803
21_19;1363333
21_20;242201
21_21;0
21_22;528413
21_23;286455
21_24;246869
21_25;122081
21_26;300910
21_27;289446
21_28;288826
21_29;494696
21_30;522194
21_31;584895
21_32;689223
21_33;171451
21_34;193404
21_35;590536
21_36;44795
21_37;316472
21_38;50685
21_39;138992
21_40;216340
21_41;746558
21_42;1095461
21_43;38688
21_44;55328
21_45;308512
21_46;488789
21_47;306381
21_48;229142
21_49;73424
21_50;573797
21_51;266310
21_52;1532627
21_53;1070652
21_54;482458
21_55;339626
21_56;314538
21_57;243281
21_58;655810
21_59;87872
21_60;71917
21_61;422527
21_62;484145
21_63;315937
21_64;658851
21_65;543567
21_66;226538
21_67;1624639
21_68;363454
21_69;335012
21_70;561743
21_71;70671
21_72;436915
21_73;598279
21_74;1249288
21_75;538941
21_76;589403
21_77;99628
21_78;319770
21_79;161767
21_80;680250
21_81;257697
21_82;359606
21_83;221582
21_84;590967
21_85;131757
21_86;334454
21_87;180830
21_88;88120
21_89;608711
21_90;44274
21_91;379242
21_92;647265
21_93;150835
21_94;75174
21_95;601885
21_96;605506
21_97;447418
21_98;460923
21_99;693343
21_100;226339
21_101;426653
21_102;1302236
21_103;606950
21_104;891178
21_105;420261
21_106;150263
21_107;1138805
21_108;440704
21_109;71998
21_110;952113
21_111;84046
21_112;287564
21_113;367341
21_114;580645
21_115;730103
21_116;667354
21_117;1121893
21_118;928030
21_119;702532
21_120;503057
21_121;834156
21_122;298238
21_123;337453
21_124;567415
21_125;532051
21_126;918910
21_127;291773
21_128;872564
21_129;668656
21_130;870571
21_131;510376
21_132;674648
21_133;571891
21_134;789710
21_135;828120
21_136;763530
21_137;742545
21_138;564503
21_139;633741
21_140;699734
22_1;1322065
22_2;398131
22_3;725853
22_4;520353
22_5;751538
22_6;795006
22_7;430478
22_8;565926
22_9;783066
22_10;750851
22_11;649789
22_12;991489
22_13;732437
22_14;662013
22_15;684139
22_16;787427
22_17;702316
22_18;740610
22_19;1314923
22_20;674736
22_21;527733
22_22;0
22_23;517400
22_24;702330
22_25;413084
22_26;231207
22_27;738452
22_28;731395
22_29;681028
22_30;49664
22_31;615745
22_32;623786
22_33;363742
22_34;713608
22_35;742842
22_36;528733
22_37;765882
22_38;483495
22_39;601634
22_40;597909
22_41;599192
22_42;871175
22_43;544516
22_44;546190
22_45;707441
22_46;654590
22_47;744213
22_48;627762
22_49;516021
22_50;693186
22_51;470384
22_52;1474585
22_53;679198
22_54;295682
22_55;377749
22_56;752638
22_57;605962
22_58;557425
22_59;588535
22_60;549530
22_61;556093
22_62;735769
22_63;271675
22_64;298414
22_65;696729
22_66;721819
22_67;1509548
22_68;800339
22_69;776579
22_70;841973
22_71;590101
22_72;838265
22_73;882285
22_74;856217
22_75;729432
22_76;880079
22_77;607642
22_78;723731
22_79;681971
22_80;671812
22_81;712604
22_82;787638
22_83;685927
22_84;649025
22_85;514231
22_86;743587
22_87;354262
22_88;449133
22_89;641195
22_90;489479
22_91;705265
22_92;238226
22_93;627559
22_94;474538
22_95;888784
22_96;816550
22_97;182206
22_98;632174
22_99;597384
22_100;325863
22_101;196409
22_102;1258271
22_103;497067
22_104;689899
22_105;568405
22_106;647825
22_107;831957
22_108;565445
22_109;593555
22_110;520945
22_111;607467
22_112;673290
22_113;193596
22_114;715898
22_115;726715
22_116;679474
22_117;1216900
22_118;689727
22_119;924847
22_120;701049
22_121;351026
22_122;461505
22_123;540789
22_124;866650
22_125;636478
22_126;710677
22_127;478102
22_128;1003287
22_129;377502
22_130;547933
22_131;475600
22_132;183123
22_133;784731
22_134;1025825
22_135;643024
22_136;423307
22_137;219888
22_138;640440
22_139;609042
22_140;568315
23_1;1085956
23_2;223597
23_3;534841
23_4;371495
23_5;545838
23_6;302199
23_7;380202
23_8;395246
23_9;290279
23_10;528923
23_11;136165
23_12;909682
23_13;525353
23_14;162102
23_15;549451
23_16;293980
23_17;496574
23_18;532697
23_19;1079470
23_20;198421
23_21;285302
23_22;514880
23_23;0
23_24;232040
23_25;255771
23_26;367800
23_27;251723
23_28;240229
23_29;771019
23_30;487700
23_31;824037
23_32;881098
23_33;321002
23_34;430698
23_35;865114
23_36;327550
23_37;276829
23_38;301503
23_39;199712
23_40;498710
23_41;930565
23_42;869096
23_43;257372
23_44;340127
23_45;579725
23_46;762471
23_47;550405
23_48;511908
23_49;354290
23_50;837914
23_51;512790
23_52;1253485
23_53;854507
23_54;654794
23_55;525017
23_56;557220
23_57;524588
23_58;844001
23_59;344862
23_60;224538
23_61;144538
23_62;762315
23_63;474638
23_64;791975
23_65;814684
23_66;465432
23_67;1372935
23_68;307345
23_69;283792
23_70;334114
23_71;261398
23_72;339119
23_73;374541
23_74;1027111
23_75;815263
23_76;372336
23_77;239924
23_78;576278
23_79;399061
23_80;911583
23_81;236984
23_82;294191
23_83;460476
23_84;849281
23_85;412623
23_86;588696
23_87;364174
23_88;312756
23_89;855637
23_90;287594
23_91;660060
23_92;748722
23_93;217015
23_94;234129
23_95;882663
23_96;883096
23_97;385467
23_98;736449
23_99;882375
23_100;242696
23_101;553930
23_102;1017014
23_103;791963
23_104;1067786
23_105;678359
23_106;241631
23_107;912439
23_108;690449
23_109;283755
23_110;870224
23_111;310751
23_112;570354
23_113;325368
23_114;850059
23_115;963620
23_116;909819
23_117;839275
23_118;1102579
23_119;425699
23_120;779379
23_121;787469
23_122;533199
23_123;608799
23_124;357850
23_125;791802
23_126;1095518
23_127;535494
23_128;589945
23_129;481184
23_130;1029414
23_131;703006
23_132;696563
23_133;849482
23_134;522096
23_135;601755
23_136;919096
23_137;728268
23_138;823385
23_139;851984
23_140;884020
24_1;1229932
24_2;330123
24_3;434552
24_4;319237
24_5;445549
24_6;108905
24_7;391742
24_8;305594
24_9;95906
24_10;428634
24_11;238185
24_12;1133408
24_13;425063
24_14;296088
24_15;454405
24_16;108432
24_17;396285
24_18;432408
24_19;1225958
24_20;41430
24_21;250253
24_22;706986
24_23;235591
24_24;0
24_25;331207
24_26;493901
24_27;42950
24_28;42329
24_29;699764
24_30;698531
24_31;818046
24_32;934431
24_33;402330
24_34;330409
24_35;794688
24_36;278194
24_37;69975
24_38;300130
24_39;123841
24_40;409048
24_41;991766
24_42;1094561
24_43;217085
24_44;273857
24_45;484437
24_46;702478
24_47;450116
24_48;419634
24_49;308084
24_50;788362
24_51;509362
24_52;1434835
24_53;1084798
24_54;732095
24_55;587667
24_56;456930
24_57;436113
24_58;901018
24_59;251936
24_60;195811
24_61;369216
24_62;682449
24_63;558007
24_64;899116
24_65;752247
24_66;365143
24_67;1593004
24_68;116957
24_69;88515
24_70;352523
24_71;175985
24_72;190419
24_73;387068
24_74;1253936
24_75;738697
24_76;371027
24_77;145101
24_78;477951
24_79;298772
24_80;921303
24_81;11201
24_82;113109
24_83;360187
24_84;821881
24_85;357866
24_86;488407
24_87;429632
24_88;335626
24_89;839625
24_90;287614
24_91;573262
24_92;863787
24_93;98222
24_94;266543
24_95;795905
24_96;803810
24_97;599638
24_98;675598
24_99;938551
24_100;383904
24_101;660100
24_102;1154546
24_103;852158
24_104;1136386
24_105;655504
24_106;94381
24_107;1138229
24_108;677730
24_109;189157
24_110;1092324
24_111;210446
24_112;478664
24_113;531184
24_114;794307
24_115;965870
24_116;898268
24_117;941730
24_118;1173238
24_119;522022
24_120;703057
24_121;1005369
24_122;543066
24_123;576099
24_124;340161
24_125;759120
24_126;1164119
24_127;534826
24_128;692614
24_129;710260
24_130;1120208
24_131;755584
24_132;857305
24_133;770196
24_134;604626
24_135;827544
24_136;1013166
24_137;922670
24_138;794575
24_139;876489
24_140;944943
25_1;1333029
25_2;39506
25_3;385316
25_4;160109
25_5;402690
25_6;430554
25_7;127033
25_8;203962
25_9;417555
25_10;399170
25_11;375875
25_12;1040227
25_13;382089
25_14;410969
25_15;372077
25_16;430081
25_17;351312
25_18;390341
25_19;1325887
25_20;306620
25_21;116201
25_22;408440
25_23;252513
25_24;322021
25_25;0
25_26;180937
25_27;364599
25_28;363979
25_29;518121
25_30;402222
25_31;570299
25_32;629311
25_33;78499
25_34;308401
25_35;611796
25_36;139905
25_37;391625
25_38;86523
25_39;203701
25_40;287547
25_41;686137
25_42;989104
25_43;133972
25_44;157363
25_45;397027
25_46;509153
25_47;402547
25_48;314991
25_49;144919
25_50;584597
25_51;259473
25_52;1489189
25_53;959899
25_54;419686
25_55;277706
25_56;410704
25_57;299040
25_58;595413
25_59;199307
25_60;138986
25_61;385352
25_62;509418
25_63;241184
25_64;579162
25_65;561367
25_66;338205
25_67;1553998
25_68;438607
25_69;410164
25_70;572255
25_71;179557
25_72;512068
25_73;613491
25_74;1138534
25_75;562366
25_76;611286
25_77;197098
25_78;412248
25_79;276763
25_80;657845
25_81;332850
25_82;434759
25_83;324578
25_84;595964
25_85;182723
25_86;430620
25_87;114403
25_88;66333
25_89;601899
25_90;82056
25_91;415630
25_92;546793
25_93;224055
25_94;63994
25_95;631210
25_96;630199
25_97;333531
25_98;483280
25_99;632951
25_100;112488
25_101;339676
25_102;1264807
25_103;546529
25_104;829978
25_105;425042
25_106;237873
25_107;1031679
25_108;437132
25_109;183011
25_110;838225
25_111;196923
